11/07/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,215.92,,215.92
11/08/18,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,410.27,,410.27
11/13/18,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,545.87,,545.87
11/15/18,Cash,-Cash-,,Interest Earned,BANK INT 101618-111518  SCHWAB BANK,,,,160.66,,160.66
11/15/18,Cash,-Cash-,,Interest Earned,BANK INT 101618-111518  SCHWAB BANK,,,,7.6,,7.6
11/15/18,Cash,-Cash-,,Interest Earned,BANK INT 101618-111518  SCHWAB BANK,,,,0.25,,0.25
11/16/18,Div,GLOBAL X MLP ETF,MLPA,_DivInc,GLOBAL X MLP ETF,,,,862.56,,862.56
11/20/18,Sold,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,8.39,-4625,,44845.58,-44845.58,
11/20/18,Sold,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,23.13,-4755,,115461.27,-115461.27,
11/20/18,Bought,SPDR PREFERRED STOCK ETF,PSK,,SPDR WELLS FARGO        PREFERRED STOCK ETF,40.67,2708,,-110134.36,110134.36,
11/20/18,Bought,DIREXION ZACKS MLP HGH  INCM SHS ETF,ZMLP,,DIREXION ZACKS MLP HGH  INCM SHS ETF,13.74,2843,,-39062.82,39062.82,
11/23/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,349.89,,349.89
11/23/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,327.84,,327.84
11/29/18,MargInt,-Cash-,,_IntExp,INTEREST 10/30THRU 11/28,,,,-54.41,,-54.41
11/30/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,388.72,,388.72
11/30/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,2155.6,,2155.6
11/30/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,24.46,,24.46
11/30/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,1.42,,1.42
11/30/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.04,,0.04
12/05/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-7740,,-7740
12/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,345.13,,345.13
12/06/18,Sold,Vanguard Long-Term Bond Index ETF,BLV,,VANGUARD LONG TERM BOND ETF,85.88,-1209,6.3,117775.95,-117775.95,
12/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BOND ET,,,,11.86,,11.86
12/06/18,Sold,WisdomTree LargeCap Dividend ETF,DLN,,WISDOMTREE US LARGECAP  DIVIDEND ETF,88.67,-213,0.68,15401.38,-15401.38,
12/06/18,Sold,WisdomTree LargeCap Dividend ETF,DLN,,WISDOMTREE US LARGECAP  DIVIDEND ETF,88.66,-100,0.33,7230.7,-7230.7,
12/06/18,Sold,WisdomTree LargeCap Dividend ETF,DLN,,WISDOMTREE US LARGECAP  DIVIDEND ETF,88.66,-1500,4.81,110100.32,-110100.32,
12/06/18,Sold,WisdomTree LargeCap Dividend ETF,DLN,,WISDOMTREE US LARGECAP  DIVIDEND ETF,88.67,-400,1.28,32883.74,-32883.74,
12/06/18,Sold,WisdomTree LargeCap Dividend ETF,DLN,,WISDOMTREE US LARGECAP  DIVIDEND ETF,88.66,-200,0.64,18644.48,-18644.48,
12/06/18,Sold,WisdomTree Total Dividend ETF,DTD,,WISDOMTREE US TOTAL     DIVIDEND ETF,89.08,-100,0.36,7292.87,-7292.87,
12/06/18,Sold,WisdomTree Total Dividend ETF,DTD,,WISDOMTREE US TOTAL     DIVIDEND ETF,89.08,-1949,6.97,150538.6,-150538.6,
12/06/18,Sold,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,21.16,-9372,,208152.12,-208152.12,
12/06/18,Sold,US Treasury Bill,US TREASURY       BILL18U S T BI,,US TREASURY       BILXXX**MATURED**,1,-250000,,249458.75,-249458.75,
12/06/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1218.27,,1218.27
12/06/18,Bought,Vanguard International High Dividend Yield Index Fund ETF Shares,VYMI,,VANGUARD INTRNTNL HGH   DIV YLD ETF IV,57.7,3444,,-198718.8,198718.8,
12/06/18,XOut,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-53000,,-53000
12/07/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,147.73,,147.73
12/07/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,114.47,,114.47
12/07/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,LONG-TERM CAP GAIN,,,,1999.77,,1999.77
12/07/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,88.52,,88.52
12/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,598.6,,598.6
12/07/18,Div,SPDR BLOOMBERG BARCLAYS TIPS ETF,SPIP,_DivInc,SPDR BLOOMBERG BARCLAYS TIPS ETF,,,,239.88,,239.88
12/10/18,Bought,"BANK OF INDIA, NE 2.4%19CD",9716730,,"BANK OF INDIA, NE 2.4%19CD FDIC INS DUE 03/13/19IN",100,1500,,-150000,150000,
12/10/18,Bought,"CAPITAL ONE, N.A 2.15%19CD",9770560,,"CAPITAL ONE, N.A 2.15%19CD FDIC INS DUE 01/14/19US",100,1500,,-150000,150000,
12/10/18,Bought,SALLIE MAE BANK   2.5%19CD,9770573,,SALLIE MAE BANK   2.5%19CD FDIC INS DUE 06/12/19US,100,1500,,-150000,150000,
12/10/18,Bought,VERITEX COMMUNITY 2.6%19CD,9770599,,VERITEX COMMUNITY 2.6%19CD FDIC INS DUE 09/20/19US,100,1500,,-150000,150000,
12/10/18,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,435.2,,435.2
12/10/18,Bought,SCHWAB VALUE ADVANTAGE,SWVXX,,SCHWAB VALUE ADVANTAGE  MONEY FUND,1,150000,,-150000,150000,
12/15/18,Cash,-Cash-,,Interest Earned,BANK INT 111618-121518  SCHWAB BANK,,,,157.45,,157.45
12/15/18,Cash,-Cash-,,Interest Earned,BANK INT 111618-121518  SCHWAB BANK,,,,32.58,,32.58
12/15/18,Cash,-Cash-,,Interest Earned,BANK INT 111618-121518  SCHWAB BANK,,,,0.25,,0.25
12/17/18,Div,SCH US DIV EQUITY ETF,SCHD,_DivInc,SCHWAB US DIVIDEND      EQUITY ETF,,,,761.34,,761.34
12/17/18,Bought,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,47.67,4520,,-215468.4,215468.4,
12/17/18,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,383.68,,383.68
12/17/18,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,251.74,,251.74
12/17/18,Sold,Vanguard High Dividend Yield Index ETF,VYM,,VANGUARD HIGH DIVIDEND  YIELD ETF,80.23,-2685,,223499.4,-223499.4,
12/21/18,Sold,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,,XTRACKERS USD HIGH YIELDCOR BND ETF,46.24,-1698,,84118.58,-84118.58,
12/21/18,Div,ISHARES CORE US GROWTH ETF,IUSG,_DivInc,DIVIDEND RECEIVED,,,,57.52,,57.52
12/21/18,Div,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,_DivInc,DIVIDEND RECEIVED,,,,5445.51,,5445.51
12/21/18,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,22.32,5239,,-116934.48,116934.48,
12/21/18,Sold,SPDR PREFERRED STOCK ETF,PSK,,SPDR WELLS FARGO        PREFERRED STOCK ETF,38.92,-2993,,122993.42,-122993.42,
12/21/18,Bought,ISHARES BROAD USD HG YLDCRP BND ETF,USHY,,ISHARES BROAD USD HG YLDCRP BND ETF,45.43,1726,,-78412.18,78412.18,
12/24/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,354.16,,354.16
12/26/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,158.28,,158.28
12/26/18,Bought,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,7.51,4573,,-34343.23,34343.23,
12/26/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,1080.81,,1080.81
12/26/18,Div,SPDR BLOOMBERG BARCLAYS TIPS ETF,SPIP,_DivInc,SPDR BLOOMBERG BARCLAYS TIPS ETF,,,,353.32,,353.32
12/26/18,Sold,DIREXION ZACKS MLP HGH  INCM SHS ETF,ZMLP,,DIREXION ZACKS MLP HGH  INCM SHS ETF,12.1,-2843,,39062.82,-39062.82,
12/27/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,4221.74,,4221.74
12/28/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BOND ET,,,,250.57,,250.57
12/28/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1250.93,,1250.93
12/28/18,Div,Vanguard International High Dividend Yield Index Fund ETF Shares,VYMI,_DivInc,VANGUARD INTRNTNL HGH   DIV YLD ETF IV,,,,1749.21,,1749.21
12/31/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,649.26,,649.26
12/31/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,2100.71,,2100.71
12/31/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,29.14,,29.14
12/31/18,Div,SCHWAB VALUE ADVANTAGE,SWVXX,_DivInc,SCHWAB VALUE ADVANTAGE  MONEY FUND,,,,201.93,,201.93
12/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.88,,0.88
12/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.05,,0.05
01/02/19,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,NA,,,,428.44,,428.44
01/03/19,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J.P.     MORGAN EM LOCAL CURRENCYBOND ETF,,,,118.37,,118.37
01/03/19,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,318.03,,318.03
01/03/19,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,5.05,,5.05
01/04/19,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-8300,,-8300
01/08/19,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,NA,,,,601.44,,601.44
01/14/19,IntInc,"CAPITAL ONE, N.A 2.15%19CD",9770560,_IntInc,"CAPITAL ONE, N.A 2.15XXX**MATURED**             US",,,,291.58,,291.58
01/14/19,Sold,"CAPITAL ONE, N.A 2.15%19CD",9770560,,"CAPITAL ONE, N.A 2.15XXX**MATURED**             US",100,-1500,,150000,-150000,
01/15/19,Div,SCHWAB VALUE ADVANTAGE,SWVXX,_DivInc,SCHWAB VALUE ADVANTAGE  MONEY FUND,,,,9.56,,9.56
01/15/19,Div,SCHWAB VALUE ADVANTAGE,SWVXX,_DivInc,SCHWAB VALUE ADVANTAGE  MONEY FUND,,,,123.9,,123.9
01/15/19,Cash,-Cash-,,Interest Earned,BANK INT 121618-011519  SCHWAB BANK,,,,178.66,,178.66
01/15/19,Cash,-Cash-,,Interest Earned,BANK INT 121618-011519  SCHWAB BANK,,,,7.75,,7.75
01/15/19,Cash,-Cash-,,Interest Earned,BANK INT 121618-011519  SCHWAB BANK,,,,0.4,,0.4
01/21/19,IntInc,VERITEX COMMUNITY 2.6%19CD,9770599,_IntInc,VERITEX COMMUNITY 2.6%19CD FDIC INS DUE 09/20/19US,,,,331.23,,331.23
01/23/19,Bought,ALPS ALERIAN MLP ETF,AMLP,,ALPS ALERIAN MLP ETF,9.63,2596,4.95,-24999.24,24999.24,
01/23/19,Bought,ALLIANCE RESOURCE PAR LP,ARLP,,ALLIANCE RESOURCE PAR LP,18.79,1329,4.95,-24980.32,24980.32,
01/23/19,Bought,Brookfield Infrastructure Partners LP,BIP,,BROOKFIELD INFRASTRUC LP,38.29,261,4.95,-9999.06,9999.06,
01/23/19,Bought,ENVIVA PARTNERS LP    LP,EVA,,ENVIVA PARTNERS LP    LP,29.75,335,4.95,-9970.73,9970.73,
01/23/19,Bought,PHILIP MORRIS INTL,PM,,PHILIP MORRIS INTL,73.23,341,4.95,-24977.33,24977.33,
01/23/19,Bought,A T & T INC,T,,A T & T INC,30.84,810,4.95,-24981.79,24981.79,
01/31/19,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,419.98,,419.98
01/31/19,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1942.61,,1942.61
01/31/19,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,37.84,,37.84
01/31/19,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.49,,0.49
01/31/19,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.07,,0.07
02/05/19,Sold,SCHWAB VALUE ADVANTAGE,SWVXX,,SCHWAB VALUE ADVANTAGE  MONEY FUND,1,-150000,,150000,-150000,
02/06/19,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BOND ET,,,,12.34,,12.34
02/06/19,Bought,A T & T INC,T,,A T & T INC,29.68,229,4.95,-6800.71,6800.71,
02/06/19,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1295.7,,1295.7
02/06/19,XOut,-Cash-,,[Schwab Bank Checking],Funds Transfer from Brokerage -3688,,,,-25000,,-25000
02/06/19,Cash,-Cash-,,[Schwab Intelligent Portfolio],JOURNAL TO 98327508,,,,-150000,,-150000
02/06/19,Cash,-Cash-,,[Schwab Investment],JOURNAL FRM 67313688,,,,150000,,150000
02/07/19,Bought,Invesco Senior Loan ETF,BKLN,,INVESCO SENIOR LOAN ETF,22.61,449,,-10151.85,10151.85,
02/07/19,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,180.07,,180.07
02/07/19,Bought,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,27.42,167,,-4579.14,4579.14,
02/07/19,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J.P.     MORGAN EM LOCAL CURRENCYBOND ETF,,,,119.73,,119.73
02/07/19,Bought,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,22.01,927,,-20403.27,20403.27,
02/07/19,Bought,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,,XTRACKERS USD HIGH YIELDCOR BND ETF,48.76,170,,-8289.2,8289.2,
02/07/19,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,85.52,,85.52
02/07/19,Bought,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,,ISHARES INTERNTINL      AGGRGT BND ETF,52.51,65,,-3412.8,3412.8,
02/07/19,Bought,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,8.41,787,,-6618.67,6618.67,
02/07/19,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,23.57,537,,-12657.09,12657.09,
02/07/19,Bought,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,49.9,378,,-18862.2,18862.2,
02/07/19,Bought,SCH US REIT ETF,SCHH,,CHARLES SCHWAB US REIT  ETF,43.19,22,,-950.18,950.18,
02/07/19,Bought,SCH US TIPS ETF,SCHP,,SCHWAB US TIPS ETF,53.82,301,,-16199.82,16199.82,
02/07/19,Div,ISHARES BROAD USD HG YLDCRP BND ETF,USHY,_DivInc,ISHARES BROAD USD HG YLDCRP BND ETF,,,,452.99,,452.99
02/07/19,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,51.32,740,,-37976.8,37976.8,
02/13/19,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,601.44,,601.44
02/14/19,Div,ALLIANCE RESOURCE PAR LP,ARLP,_DivInc,ALLIANCE RESOURCE PAR LP,,,,704.37,,704.37
02/15/19,Div,GLOBAL X MLP ETF,MLPA,_DivInc,GLOBAL X MLP ETF,,,,830,,830
02/15/19,Div,SCHWAB VALUE ADVANTAGE,SWVXX,_DivInc,SCHWAB VALUE ADVANTAGE  MONEY FUND,,,,200.99,,200.99
02/15/19,Cash,-Cash-,,Interest Earned,BANK INT 011619-021519  SCHWAB BANK,,,,208.75,,208.75
02/15/19,Cash,-Cash-,,Interest Earned,BANK INT 011619-021519  SCHWAB BANK,,,,17.48,,17.48
02/15/19,Cash,-Cash-,,Interest Earned,BANK INT 011619-021519  SCHWAB BANK,,,,0.48,,0.48
02/21/19,IntInc,VERITEX COMMUNITY 2.6%19CD,9770599,_IntInc,VERITEX COMMUNITY 2.6%19CD FDIC INS DUE 09/20/19US,,,,331.23,,331.23
02/21/19,Div,ALPS ALERIAN MLP ETF,AMLP,_DivInc,ALPS ALERIAN MLP ETF,,,,506.22,,506.22
02/28/19,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,476.35,,476.35
02/28/19,Div,ENVIVA PARTNERS LP    LP,EVA,_DivInc,ENVIVA PARTNERS LP    LP,,,,214.4,,214.4
02/28/19,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1766.81,,1766.81
02/28/19,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,33.9,,33.9
02/28/19,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.56,,0.56
02/28/19,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.07,,0.07
03/06/19,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BOND ET,,,,10.58,,10.58
03/06/19,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1242.72,,1242.72
03/07/19,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,164.57,,164.57
03/07/19,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J.P.     MORGAN EM LOCAL CURRENCYBOND ETF,,,,101.99,,101.99
03/07/19,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,102.42,,102.42
03/07/19,Div,ISHARES BROAD USD HG YLDCRP BND ETF,USHY,_DivInc,ISHARES BROAD USD HG YLDCRP BND ETF,,,,450.19,,450.19
03/08/19,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,40.82,,40.82
03/13/19,IntInc,"BANK OF INDIA, NE 2.4%19CD",9716730,_IntInc,"BANK OF INDIA, NE 2.4XXX**MATURED**             IN",,,,887.67,,887.67
03/13/19,Sold,"BANK OF INDIA, NE 2.4%19CD",9716730,,"BANK OF INDIA, NE 2.4XXX**MATURED**",100,-1500,,150000,-150000,
03/13/19,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,663.08,,663.08
03/15/19,Cash,-Cash-,,Interest Earned,BANK INT 021619-031519  SCHWAB BANK,,,,184.92,,184.92
03/15/19,Cash,-Cash-,,Interest Earned,BANK INT 021619-031519  SCHWAB BANK,,,,3.15,,3.15
03/15/19,Cash,-Cash-,,Interest Earned,BANK INT 021619-031519  SCHWAB BANK,,,,0.43,,0.43
03/21/19,IntInc,VERITEX COMMUNITY 2.6%19CD,9770599,_IntInc,VERITEX COMMUNITY 2.6%19CD FDIC INS DUE 09/20/19US,,,,299.18,,299.18
03/22/19,Div,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,_DivInc,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,,,,190.59,,190.59
03/25/19,Div,SCH US DIV EQUITY ETF,SCHD,_DivInc,SCHWAB US DIVIDEND      EQUITY ETF,,,,2385.15,,2385.15
03/25/19,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,275.44,,275.44
03/25/19,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,63.61,,63.61
03/26/19,Div,ISHARES CORE US GROWTH ETF,IUSG,_DivInc,DIVIDEND RECEIVED,,,,59.57,,59.57
03/26/19,Div,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,_DivInc,DIVIDEND RECEIVED,,,,4727.41,,4727.41
03/27/19,Cash,-Cash-,,[FirstBank Checking],"Tfr FIRSTBANK,          RAYMOND NUSBAUM",,,,-10000,,-10000
03/27/19,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-40000,,-40000
03/27/19,Cash,-Cash-,,[Schwab Intelligent Portfolio],JOURNAL TO 98327508,,,,-100000,,-100000
03/27/19,XIn,-Cash-,,[Schwab Investment],JOURNAL TO 98327508,,,,100000,,100000
03/28/19,Bought,Invesco Senior Loan ETF,BKLN,,INVESCO SENIOR LOAN ETF,22.55,333,,-7507.49,7507.49,
03/28/19,Bought,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,26.86,226,,-6070.36,6070.36,
03/28/19,Bought,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,22.76,508,,-11562.08,11562.08,
03/28/19,Bought,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,,XTRACKERS USD HIGH YIELDCOR BND ETF,49.6,91,,-4513.6,4513.6,
03/28/19,Bought,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,,ISHARES INTERNTINL      AGGRGT BND ETF,53.47,39,,-2085.33,2085.33,
03/28/19,Bought,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,8.8,117,,-1029.02,1029.02,
03/28/19,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,24.11,250,,-6026.7,6026.7,
03/28/19,Bought,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,51.92,170,,-8826.4,8826.4,
03/28/19,Bought,SCH US REIT ETF,SCHH,,CHARLES SCHWAB US REIT  ETF,44.35,16,,-709.6,709.6,
03/28/19,Bought,SCH US TIPS ETF,SCHP,,SCHWAB US TIPS ETF,54.85,146,,-8008.1,8008.1,
03/28/19,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,52.19,584,,-30478.96,30478.96,
03/28/19,Div,Vanguard International High Dividend Yield Index Fund ETF Shares,VYMI,_DivInc,VANGUARD INTRNTNL HGH   DIV YLD ETF IV,,,,1517.43,,1517.43
03/29/19,Div,Brookfield Infrastructure Partners LP,BIP,_DivInc,BROOKFIELD INFRASTRUC LP,,,,1.96,,1.96
03/29/19,Div,Brookfield Infrastructure Partners LP,BIP,_DivInc,BROOKFIELD INFRASTRUC LP,,,,128.41,,128.41
03/29/19,IntInc,Brookfield Infrastructure Partners LP,BIP,_IntInc,BROOKFIELD INFRASTRUC LP,,,,0.78,,0.78
03/29/19,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,428.86,,428.86
03/29/19,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,,,,,1992.24,,1992.24
04/02/19,Cash,-Cash-,,Interest Earned,BANK INT 031619-040119  SCHWAB BANK,,,,121.42,,121.42
04/04/19,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,12.14,,12.14
04/04/19,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1426.76,,1426.76
04/05/19,CGLong,Vanguard Long-Term Bond Index ETF,BLV,_LT CapGnDst,VANGUARD LONG TERM BOND ETF,,,,416.35,,416.35
04/05/19,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,231.04,,231.04
04/05/19,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J.P.     MORGAN EM LOCAL CURRENCYBOND ETF,,,,119.08,,119.08
04/05/19,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,119.12,,119.12
04/05/19,Div,SPDR BLOOMBERG BARCLAYS TIPS ETF,SPIP,_DivInc,SPDR BLOOMBERG BARCLAYS TIPS ETF,,,,345.53,,345.53
04/05/19,Div,ISHARES BROAD USD HG YLDCRP BND ETF,USHY,_DivInc,ISHARES BROAD USD HG YLDCRP BND ETF,,,,452.38,,452.38
04/08/19,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,67.22,,67.22
04/11/19,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,691.78,,691.78
04/11/19,Div,PHILIP MORRIS INTL,PM,_DivInc,PHILIP MORRIS INTL,,,,388.74,,388.74
